Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Customer_ID
P6014,Headphones,Electronics,Laptops,1011.1,36,Male,16,5,Very Positive,6014
P6015,Tennis Racket,Sports,Basketball,755.47,54,Female,12,5,Very Positive,6015
P6016,Microwave,Home Appliances,Air Conditioner,230.18,56,Female,0,4,Positive,6016
P6017,Vacuum Cleaner,Home Appliances,Air Conditioner,858.23,20,Female,27,4,Very Positive,6017
P6018,Lipstick,Beauty,Nail Polish,150.08,61,Male,6,4,Neutral,6018
P6019,Dining Table,Furniture,Cabinet,748.61,21,Female,50,4,Very Positive,6019
P6020,Air Conditioner,Home Appliances,Refrigerator,416.41,30,Female,12,5,Very Positive,6020
P6021,Dishwasher,Home Appliances,Microwave,351.04,20,Female,17,4,Very Positive,6021
P6022,Pants,Clothing,Pants,172.28,23,Male,39,3,Neutral,6022
P6023,Bookshelf,Furniture,Chair,497.11,40,Male,21,5,Positive,6023
P6024,T-Shirt,Clothing,Pants,192.84,30,Female,24,5,Neutral,6024
P6025,Soccer Ball,Sports,Yoga Mat,282.25,33,Male,19,4,Very Positive,6025
P6026,Vacuum Cleaner,Home Appliances,Washing Machine,744.98,64,Female,20,4,Positive,6026
P6027,Dress,Clothing,Shoes,48.53,34,Male,30,1,Negative,6027
P6028,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,772.92,18,Male,26,4,Very Positive,6028
P6029,Wireless Mouse,Electronics,Mobile Phones,603.53,60,Female,3,4,Very Positive,6029
P6030,Microwave,Home Appliances,Air Conditioner,719.7,61,Male,19,4,Positive,6030
P6031,Dining Table,Furniture,Table,533.01,59,Female,20,5,Very Positive,6031
P6032,T-Shirt,Clothing,Pants,187.35,49,Male,22,4,Neutral,6032
P6033,Dining Table,Furniture,Cabinet,566.42,42,Female,22,4,Very Positive,6033
P6034,Bookshelf,Furniture,Chair,1384.32,28,Male,45,4,Positive,6034
P6035,Cabinet,Furniture,Table,1375.9,48,Male,22,5,Very Positive,6035
P6036,Bookshelf,Furniture,Table,1048.61,36,Male,27,5,Positive,6036
P6037,Jeans,Clothing,Shoes,181.15,55,Male,7,3,Neutral,6037
P6038,Jeans,Clothing,Pants,85.56,34,Male,29,4,Positive,6038
P6039,Nail Polish,Beauty,Makeup,97.77,33,Female,12,4,Neutral,6039
P6040,Headphones,Electronics,Tablets,639.1,25,Female,6,4,Very Positive,6040
P6041,Jeans,Clothing,Sweaters,34.27,25,Female,31,3,Neutral,6041
P6042,Dining Table,Furniture,Table,1223.28,41,Female,26,4,Positive,6042
P6043,Vacuum Cleaner,Home Appliances,Refrigerator,526.87,58,Male,7,5,Very Positive,6043
P6044,Wireless Mouse,Electronics,Headphones,1454.72,63,Male,18,5,Positive,6044
P6045,Wireless Mouse,Electronics,Laptops,1328.92,28,Male,40,5,Positive,6045
P6046,Football,Sports,Bicycle,742.62,59,Male,0,5,Positive,6046
P6047,Bluetooth Speaker,Electronics,Mobile Phones,85.61,35,Male,17,5,Neutral,6047
P6048,Perfume,Beauty,Nail Polish,152.73,62,Female,13,4,Neutral,6048
P6049,Air Conditioner,Home Appliances,Microwave,741.08,39,Female,11,4,Very Positive,6049
P6050,Bookshelf,Furniture,Cabinet,1493.93,62,Male,3,4,Positive,6050
P6051,Lipstick,Beauty,Nail Polish,163.41,55,Male,15,3,Positive,6051
P6052,Foundation,Beauty,Hair Care,65.63,47,Male,27,3,Neutral,6052
P6053,Laptop,Electronics,Mobile Phones,932.49,63,Female,14,4,Very Positive,6053
P6054,Bluetooth Speaker,Electronics,Speakers,1405.6,60,Male,9,4,Very Positive,6054
P6055,Jacket,Clothing,Pants,15.97,26,Female,6,2,Negative,6055
P6056,Dress,Clothing,Sweaters,137.52,26,Female,35,3,Neutral,6056
P6057,Wireless Mouse,Electronics,Speakers,1238.27,24,Male,10,5,Very Positive,6057
P6058,Bluetooth Speaker,Electronics,Mobile Phones,696.57,56,Male,13,4,Positive,6058
P6059,Smartwatch,Electronics,Mobile Phones,1227.52,27,Male,37,5,Very Positive,6059
P6060,Vacuum Cleaner,Home Appliances,Washing Machine,967.96,46,Female,26,5,Very Positive,6060
P6061,Laptop,Electronics,Smartwatches,460.27,50,Female,12,5,Very Positive,6061
P6062,Refrigerator,Home Appliances,Microwave,309.27,52,Female,0,5,Positive,6062
P6063,Vacuum Cleaner,Home Appliances,Air Conditioner,772.11,19,Male,35,5,Very Positive,6063
P6064,Football,Sports,Bicycle,649.81,24,Male,45,4,Positive,6064
P6065,Headphones,Electronics,Tablets,285.85,19,Male,41,4,Positive,6065
P6066,Jeans,Clothing,Jackets,44.6,64,Female,5,1,Neutral,6066
P6067,Cabinet,Furniture,Bookshelf,1330.85,60,Male,16,5,Very Positive,6067
P6068,Sofa,Furniture,Chair,203.91,62,Male,3,5,Positive,6068
P6069,Air Conditioner,Home Appliances,Microwave,733.52,43,Female,14,4,Very Positive,6069
P6070,Headphones,Electronics,Laptops,1213.21,18,Male,38,5,Positive,6070
P6071,Chair,Furniture,Bookshelf,1277.28,59,Female,0,4,Very Positive,6071
P6072,Nail Polish,Beauty,Hair Care,65.93,24,Male,9,4,Neutral,6072
P6073,Bicycle,Sports,Tennis Racket,614.15,19,Female,30,5,Very Positive,6073
P6074,Microwave,Home Appliances,Microwave,505.23,35,Female,25,4,Very Positive,6074
P6075,Foundation,Beauty,Fragrance,126.02,23,Male,24,3,Positive,6075
P6076,Washing Machine,Home Appliances,Vacuum Cleaner,684.54,65,Male,6,5,Very Positive,6076
P6077,Wireless Mouse,Electronics,Laptops,807.8,35,Male,25,5,Positive,6077
P6078,Wireless Mouse,Electronics,Headphones,557.11,64,Male,10,5,Positive,6078
P6079,Dishwasher,Home Appliances,Refrigerator,508.43,23,Male,36,5,Very Positive,6079
P6080,Perfume,Beauty,Fragrance,165.5,40,Female,23,3,Neutral,6080
P6081,Football,Sports,Tennis Racket,589.62,28,Female,37,5,Very Positive,6081
P6082,Shampoo,Beauty,Hair Care,140.22,30,Female,21,5,Neutral,6082
P6083,Foundation,Beauty,Hair Care,63.94,52,Male,0,5,Positive,6083
P6084,Soccer Ball,Sports,Yoga Mat,118.39,62,Female,14,3,Positive,6084
P6085,Couch,Furniture,Cabinet,420.87,61,Female,20,5,Very Positive,6085
P6086,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,792.52,52,Female,19,4,Very Positive,6086
P6087,Tennis Racket,Sports,Basketball,175.47,28,Female,21,3,Positive,6087
P6088,Pants,Clothing,Shoes,22.24,65,Male,16,2,Neutral,6088
P6089,Basketball,Sports,Yoga Mat,723.6,27,Male,48,4,Very Positive,6089
P6090,Basketball,Sports,Bicycle,244.54,49,Male,21,5,Positive,6090
P6091,Couch,Furniture,Chair,251,31,Male,26,4,Positive,6091
P6092,Sweater,Clothing,Pants,149,56,Female,4,3,Neutral,6092
P6093,Chair,Furniture,Cabinet,793.89,40,Male,29,4,Very Positive,6093
P6094,Air Conditioner,Home Appliances,Microwave,173.06,38,Male,28,4,Positive,6094
P6095,Jacket,Clothing,Dresses,99.74,21,Male,34,4,Neutral,6095
P6096,Washing Machine,Home Appliances,Washing Machine,802.38,57,Male,0,4,Positive,6096
P6097,T-Shirt,Clothing,Sweaters,90.03,50,Male,4,4,Positive,6097
P6098,Bicycle,Sports,Yoga Mat,350.38,58,Female,3,5,Positive,6098
P6099,Dishwasher,Home Appliances,Air Conditioner,88.54,23,Male,48,5,Neutral,6099
P6100,Yoga Mat,Sports,Basketball,101.66,42,Female,17,4,Positive,6100
P6101,Shampoo,Beauty,Hair Care,87.65,49,Male,26,4,Positive,6101
P6102,Dress,Clothing,Pants,136.3,27,Female,5,5,Neutral,6102
P6103,Foundation,Beauty,Makeup,179.57,36,Female,21,5,Positive,6103
P6104,Jeans,Clothing,Sweaters,193.78,52,Male,2,5,Neutral,6104
P6105,Tennis Racket,Sports,Tennis Racket,528.83,30,Male,15,4,Positive,6105
P6106,Cabinet,Furniture,Sofa,540.45,65,Female,8,5,Very Positive,6106
P6107,Smartphone,Electronics,Headphones,404.29,53,Female,12,5,Positive,6107
P6108,Vacuum Cleaner,Home Appliances,Washing Machine,218.36,42,Female,22,4,Positive,6108
P6109,Perfume,Beauty,Hair Care,24.55,30,Male,15,1,Neutral,6109
P6110,Vacuum Cleaner,Home Appliances,Refrigerator,707.07,22,Male,27,5,Very Positive,6110
P6111,Washing Machine,Home Appliances,Washing Machine,997.66,22,Male,9,4,Positive,6111
P6112,Smartphone,Electronics,Tablets,804.8,59,Male,3,4,Very Positive,6112
P6113,Soccer Ball,Sports,Yoga Mat,116.53,52,Male,6,4,Neutral,6113
P6114,Tennis Racket,Sports,Bicycle,333.27,24,Female,20,5,Positive,6114
P6115,Laptop,Electronics,Tablets,1432.07,46,Female,25,5,Positive,6115
P6116,Shampoo,Beauty,Makeup,9.82,27,Female,17,2,Negative,6116
P6117,Foundation,Beauty,Fragrance,14.03,63,Female,13,3,Negative,6117
P6118,Football,Sports,Yoga Mat,531.66,38,Female,10,4,Positive,6118
P6119,Headphones,Electronics,Headphones,500.35,37,Male,20,4,Positive,6119
P6120,Headphones,Electronics,Tablets,107.9,36,Male,22,3,Neutral,6120
P6121,Bicycle,Sports,Football,223.84,54,Male,19,4,Positive,6121
P6122,Washing Machine,Home Appliances,Vacuum Cleaner,121.05,48,Female,30,5,Positive,6122
P6123,Perfume,Beauty,Nail Polish,13,57,Female,4,3,Neutral,6123
P6124,Yoga Mat,Sports,Basketball,619.7,39,Female,11,4,Very Positive,6124
P6125,Headphones,Electronics,Tablets,414.73,30,Male,24,5,Very Positive,6125
P6126,Washing Machine,Home Appliances,Refrigerator,770.83,60,Female,15,5,Very Positive,6126
P6127,T-Shirt,Clothing,Pants,153.45,57,Male,11,3,Neutral,6127
P6128,Dining Table,Furniture,Chair,907.58,56,Female,0,5,Very Positive,6128
P6129,Smartwatch,Electronics,Tablets,1366.13,43,Male,25,5,Very Positive,6129
P6130,Vacuum Cleaner,Home Appliances,Microwave,563.63,61,Male,14,5,Very Positive,6130
P6131,Bookshelf,Furniture,Table,1195.77,27,Female,19,4,Positive,6131
P6132,Sweater,Clothing,Sweaters,21.65,61,Male,6,3,Neutral,6132
P6133,Vacuum Cleaner,Home Appliances,Washing Machine,279.65,45,Female,23,4,Positive,6133
P6134,Sofa,Furniture,Chair,1364.08,64,Female,2,4,Positive,6134
P6135,Couch,Furniture,Chair,1391.43,19,Male,25,4,Very Positive,6135
P6136,Perfume,Beauty,Nail Polish,106.6,48,Male,24,5,Neutral,6136
P6137,Couch,Furniture,Sofa,194.19,30,Male,16,5,Positive,6137
P6138,Shoes,Clothing,Shoes,77.15,36,Female,16,3,Neutral,6138
P6139,Laptop,Electronics,Tablets,1487.68,49,Female,23,5,Very Positive,6139
P6140,Tablet,Electronics,Mobile Phones,273.35,63,Female,7,4,Very Positive,6140
P6141,Tablet,Electronics,Headphones,386.21,58,Male,6,4,Positive,6141
P6142,Couch,Furniture,Sofa,355.9,63,Female,1,4,Positive,6142
P6143,Skincare Cream,Beauty,Fragrance,53.74,65,Female,12,4,Neutral,6143
P6144,Wireless Mouse,Electronics,Laptops,1459.34,36,Male,20,4,Positive,6144
P6145,Dishwasher,Home Appliances,Washing Machine,422.38,45,Male,23,5,Very Positive,6145
P6146,Vacuum Cleaner,Home Appliances,Refrigerator,725.51,22,Female,27,5,Positive,6146
P6147,Perfume,Beauty,Fragrance,96.76,47,Male,14,5,Positive,6147
P6148,Jacket,Clothing,Sweaters,10.89,35,Female,10,3,Negative,6148
P6149,Cabinet,Furniture,Cabinet,883.54,65,Male,17,4,Very Positive,6149
P6150,Perfume,Beauty,Hair Care,152.77,51,Male,18,4,Positive,6150
P6151,Tablet,Electronics,Mobile Phones,986.26,53,Female,13,4,Positive,6151
P6152,Laptop,Electronics,Smartwatches,572.07,26,Male,34,4,Positive,6152
P6153,Cabinet,Furniture,Cabinet,1083.45,55,Female,11,5,Very Positive,6153
P6154,Laptop,Electronics,Speakers,757.52,53,Male,18,5,Very Positive,6154
P6155,Headphones,Electronics,Laptops,713.36,22,Female,32,5,Positive,6155
P6156,Yoga Mat,Sports,Bicycle,476.24,43,Female,12,4,Positive,6156
P6157,Dining Table,Furniture,Table,1234.76,44,Male,24,5,Very Positive,6157
P6158,Bicycle,Sports,Bicycle,495.9,36,Female,15,4,Positive,6158
P6159,Bluetooth Speaker,Electronics,Speakers,114.6,23,Female,19,4,Positive,6159
P6160,Skincare Cream,Beauty,Skin Care,42.06,41,Female,19,3,Negative,6160
P6161,Basketball,Sports,Basketball,570.44,56,Female,20,5,Very Positive,6161
P6162,Pants,Clothing,Dresses,38.4,50,Male,14,2,Negative,6162
P6163,Perfume,Beauty,Hair Care,185.85,62,Female,9,4,Positive,6163
P6164,Tablet,Electronics,Mobile Phones,1314.24,33,Female,24,5,Very Positive,6164
P6165,Dress,Clothing,Jackets,107.99,65,Female,3,3,Neutral,6165
P6166,Bicycle,Sports,Bicycle,348.32,41,Male,15,4,Very Positive,6166
P6167,Refrigerator,Home Appliances,Vacuum Cleaner,968.41,62,Female,3,5,Very Positive,6167
P6168,Cabinet,Furniture,Sofa,1342.13,61,Female,17,5,Very Positive,6168
P6169,Perfume,Beauty,Makeup,80.9,47,Female,28,4,Neutral,6169
P6170,Chair,Furniture,Chair,1495.56,41,Male,18,5,Very Positive,6170
P6171,Football,Sports,Yoga Mat,648.62,49,Female,22,4,Positive,6171
P6172,Tablet,Electronics,Mobile Phones,327.01,33,Male,13,5,Positive,6172
P6173,Couch,Furniture,Table,1077.11,44,Female,24,4,Very Positive,6173
P6174,Jacket,Clothing,Sweaters,169.1,31,Male,24,3,Positive,6174
P6175,Bookshelf,Furniture,Cabinet,1053.44,49,Male,23,4,Positive,6175
P6176,Refrigerator,Home Appliances,Air Conditioner,751.39,53,Male,12,4,Very Positive,6176
P6177,Chair,Furniture,Bookshelf,866.06,45,Female,15,5,Positive,6177
P6178,Tennis Racket,Sports,Football,506.64,38,Male,24,4,Very Positive,6178
P6179,Skincare Cream,Beauty,Nail Polish,40.36,24,Female,41,2,Neutral,6179
P6180,Sweater,Clothing,T-Shirts,105.22,55,Male,1,4,Positive,6180
P6181,Bicycle,Sports,Basketball,207.69,63,Male,20,5,Positive,6181
P6182,Couch,Furniture,Bookshelf,656.23,53,Female,2,5,Very Positive,6182
P6183,Bluetooth Speaker,Electronics,Speakers,181.56,59,Female,10,4,Neutral,6183
P6184,Pants,Clothing,Sweaters,106.93,26,Female,43,4,Positive,6184
P6185,T-Shirt,Clothing,Sweaters,124.57,22,Male,17,3,Positive,6185
P6186,Pants,Clothing,Dresses,129.1,37,Male,25,3,Neutral,6186
P6187,Chair,Furniture,Bookshelf,843.35,23,Female,27,5,Very Positive,6187
P6188,Bluetooth Speaker,Electronics,Headphones,1397.34,35,Male,17,4,Very Positive,6188
P6189,Sweater,Clothing,Shoes,69.52,50,Female,20,4,Neutral,6189
P6190,Wireless Mouse,Electronics,Mobile Phones,373.56,27,Female,15,5,Very Positive,6190
P6191,Tennis Racket,Sports,Yoga Mat,762.99,41,Male,22,4,Very Positive,6191
P6192,Perfume,Beauty,Makeup,95.44,35,Male,30,3,Neutral,6192
P6193,Basketball,Sports,Football,41.18,31,Male,30,1,Negative,6193
P6194,T-Shirt,Clothing,T-Shirts,42.91,58,Male,19,2,Negative,6194
P6195,Perfume,Beauty,Nail Polish,165.89,57,Male,13,5,Neutral,6195
P6196,Sofa,Furniture,Table,146.3,46,Female,30,3,Positive,6196
P6197,Football,Sports,Basketball,298.38,40,Male,24,4,Positive,6197
P6198,T-Shirt,Clothing,Sweaters,110.52,33,Female,23,5,Positive,6198
P6199,Chair,Furniture,Bookshelf,668.42,34,Female,11,5,Very Positive,6199
P6200,Jeans,Clothing,Sweaters,128.5,29,Male,35,4,Positive,6200
P6201,Vacuum Cleaner,Home Appliances,Washing Machine,872.38,32,Male,20,4,Very Positive,6201
P6202,Tennis Racket,Sports,Tennis Racket,240.27,28,Male,36,4,Positive,6202
P6203,Chair,Furniture,Cabinet,1216.19,33,Male,28,5,Positive,6203
P6204,Football,Sports,Basketball,373.63,23,Female,14,4,Very Positive,6204
P6205,Bookshelf,Furniture,Chair,679.51,24,Female,18,4,Very Positive,6205
P6206,Dining Table,Furniture,Table,260.45,40,Male,29,5,Very Positive,6206
P6207,Dining Table,Furniture,Table,734.97,55,Male,5,4,Positive,6207
P6208,Sofa,Furniture,Cabinet,272.65,53,Female,11,5,Positive,6208
P6209,Bluetooth Speaker,Electronics,Tablets,414.19,55,Female,11,4,Very Positive,6209
P6210,Shampoo,Beauty,Fragrance,193.66,55,Female,8,5,Positive,6210
P6211,Wireless Mouse,Electronics,Mobile Phones,290.68,21,Female,9,4,Positive,6211
P6212,Bicycle,Sports,Yoga Mat,198.14,33,Female,30,3,Positive,6212
P6213,Bicycle,Sports,Tennis Racket,291.8,22,Male,43,4,Very Positive,6213
P6214,Refrigerator,Home Appliances,Refrigerator,271.98,64,Male,18,5,Very Positive,6214
P6215,Tennis Racket,Sports,Tennis Racket,642.1,18,Female,23,5,Positive,6215
P6216,Refrigerator,Home Appliances,Vacuum Cleaner,347.93,60,Male,1,5,Very Positive,6216
P6217,Football,Sports,Tennis Racket,336.29,24,Male,26,4,Very Positive,6217
P6218,Soccer Ball,Sports,Football,305.98,54,Male,7,5,Positive,6218
P6219,Foundation,Beauty,Makeup,92.53,32,Female,12,5,Neutral,6219
P6220,Lipstick,Beauty,Nail Polish,99.18,56,Female,16,3,Positive,6220
P6221,Sofa,Furniture,Cabinet,711.06,44,Male,27,5,Positive,6221
P6222,Vacuum Cleaner,Home Appliances,Air Conditioner,264.14,27,Female,7,4,Positive,6222
P6223,Dress,Clothing,T-Shirts,93.67,42,Male,19,3,Neutral,6223
P6224,Football,Sports,Yoga Mat,288.96,62,Female,14,5,Very Positive,6224
P6225,Headphones,Electronics,Tablets,959.49,40,Male,24,4,Positive,6225
P6226,Shoes,Clothing,Jackets,157.89,49,Female,19,3,Positive,6226
P6227,Vacuum Cleaner,Home Appliances,Refrigerator,845,54,Female,5,5,Very Positive,6227
P6228,Sofa,Furniture,Chair,969.19,31,Female,27,5,Positive,6228
P6229,Perfume,Beauty,Skin Care,161.66,48,Female,10,5,Positive,6229
P6230,Wireless Mouse,Electronics,Smartwatches,1249.26,53,Female,13,4,Very Positive,6230
P6231,Soccer Ball,Sports,Tennis Racket,204.59,29,Male,6,5,Positive,6231
P6232,Sofa,Furniture,Chair,480.29,51,Male,1,4,Very Positive,6232
P6233,Soccer Ball,Sports,Basketball,378.14,44,Male,20,5,Very Positive,6233
P6234,T-Shirt,Clothing,Shoes,31.89,41,Male,17,3,Negative,6234
P6235,Dishwasher,Home Appliances,Refrigerator,331.28,60,Female,9,5,Very Positive,6235
P6236,Wireless Mouse,Electronics,Mobile Phones,523.8,46,Female,13,4,Very Positive,6236
P6237,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,920.15,44,Female,26,5,Positive,6237
P6238,Nail Polish,Beauty,Nail Polish,25.26,53,Male,7,1,Neutral,6238
P6239,Cabinet,Furniture,Bookshelf,1051.4,40,Female,18,5,Very Positive,6239
P6240,Microwave,Home Appliances,Washing Machine,148.73,48,Female,19,3,Neutral,6240
P6241,Smartwatch,Electronics,Speakers,409.7,34,Male,28,5,Positive,6241
P6242,Chair,Furniture,Table,1101.69,48,Male,23,5,Very Positive,6242
P6243,Sweater,Clothing,Dresses,166.37,52,Female,8,3,Positive,6243
P6244,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,473.43,33,Female,19,5,Positive,6244
P6245,Lipstick,Beauty,Nail Polish,143.15,51,Male,19,3,Positive,6245
P6246,Dress,Clothing,T-Shirts,53.06,24,Female,28,3,Neutral,6246
P6247,Couch,Furniture,Sofa,1241.81,48,Male,24,5,Very Positive,6247
P6248,Yoga Mat,Sports,Football,453.98,18,Female,48,4,Very Positive,6248
P6249,Vacuum Cleaner,Home Appliances,Refrigerator,752.56,52,Male,6,5,Very Positive,6249
P6250,T-Shirt,Clothing,Jackets,67.34,21,Female,44,3,Neutral,6250
P6251,Basketball,Sports,Yoga Mat,640.93,34,Female,24,4,Positive,6251
P6252,Skincare Cream,Beauty,Nail Polish,60.41,50,Female,7,3,Neutral,6252
P6253,Vacuum Cleaner,Home Appliances,Washing Machine,726.17,25,Male,11,5,Positive,6253
P6254,Basketball,Sports,Football,413.61,27,Female,40,5,Positive,6254
P6255,Sweater,Clothing,T-Shirts,144.04,57,Male,8,5,Positive,6255
P6256,Football,Sports,Tennis Racket,28.99,44,Female,18,2,Neutral,6256
P6257,Pants,Clothing,Dresses,143.45,26,Female,44,5,Positive,6257
P6258,Couch,Furniture,Cabinet,876.34,64,Male,12,5,Positive,6258
P6259,Shoes,Clothing,Pants,133.17,44,Female,16,5,Positive,6259
P6260,Vacuum Cleaner,Home Appliances,Microwave,799.34,51,Female,1,4,Positive,6260
P6261,Microwave,Home Appliances,Air Conditioner,587.58,43,Male,10,5,Positive,6261
P6262,T-Shirt,Clothing,Shoes,87.67,27,Female,37,5,Neutral,6262
P6263,Yoga Mat,Sports,Yoga Mat,539.29,48,Male,18,5,Very Positive,6263
P6264,Jacket,Clothing,Sweaters,146.91,65,Female,12,3,Positive,6264
P6265,Cabinet,Furniture,Bookshelf,1196.68,57,Male,1,5,Positive,6265
P6266,Jeans,Clothing,Pants,45.91,48,Male,13,1,Negative,6266
P6267,Bookshelf,Furniture,Cabinet,1229.06,46,Female,20,5,Very Positive,6267
P6268,Headphones,Electronics,Headphones,998.69,38,Male,15,5,Positive,6268
P6269,Shoes,Clothing,Pants,103.2,59,Male,15,4,Neutral,6269
P6270,Sofa,Furniture,Sofa,265.44,49,Male,18,5,Very Positive,6270
P6271,Refrigerator,Home Appliances,Microwave,821.35,56,Female,6,4,Positive,6271
P6272,Jacket,Clothing,Shoes,144.41,43,Male,22,4,Neutral,6272
P6273,Sofa,Furniture,Chair,362.78,45,Female,30,4,Very Positive,6273
P6274,Shoes,Clothing,Dresses,87.02,54,Male,20,4,Positive,6274
P6275,Jeans,Clothing,Pants,136.45,23,Male,23,3,Positive,6275
P6276,Yoga Mat,Sports,Basketball,284.54,26,Male,34,5,Positive,6276
P6277,Shampoo,Beauty,Skin Care,147.71,22,Male,49,3,Neutral,6277
P6278,Bicycle,Sports,Bicycle,698.96,54,Female,5,5,Very Positive,6278
P6279,Yoga Mat,Sports,Football,603.8,23,Male,17,5,Positive,6279
P6280,Vacuum Cleaner,Home Appliances,Refrigerator,233.87,44,Female,25,5,Very Positive,6280
P6281,Cabinet,Furniture,Table,386.76,41,Female,17,4,Very Positive,6281
P6282,Bluetooth Speaker,Electronics,Headphones,230.38,56,Male,20,4,Positive,6282
P6283,Bookshelf,Furniture,Bookshelf,1478.34,23,Male,10,4,Very Positive,6283
P6284,Dress,Clothing,Dresses,44.97,36,Male,22,3,Negative,6284
P6285,Dishwasher,Home Appliances,Refrigerator,405.79,29,Female,18,5,Very Positive,6285
P6286,Smartwatch,Electronics,Headphones,121.54,46,Female,30,5,Neutral,6286
P6287,Headphones,Electronics,Tablets,1257.46,55,Female,14,4,Positive,6287
P6288,Nail Polish,Beauty,Nail Polish,140.47,19,Female,22,3,Neutral,6288
P6289,Dining Table,Furniture,Cabinet,734.44,52,Male,0,5,Positive,6289
P6290,Yoga Mat,Sports,Tennis Racket,21.78,48,Male,24,2,Negative,6290
P6291,Soccer Ball,Sports,Basketball,220.54,50,Female,20,5,Positive,6291
P6292,Microwave,Home Appliances,Air Conditioner,209.3,44,Female,13,5,Very Positive,6292
P6293,Wireless Mouse,Electronics,Laptops,1076.93,55,Female,6,5,Very Positive,6293
P6294,Vacuum Cleaner,Home Appliances,Refrigerator,215.49,37,Female,18,5,Very Positive,6294
P6295,Cabinet,Furniture,Table,676.6,58,Female,11,4,Very Positive,6295
P6296,Dining Table,Furniture,Chair,123.63,40,Female,15,3,Neutral,6296
P6297,Tablet,Electronics,Tablets,1066.35,20,Male,36,5,Positive,6297
P6298,Soccer Ball,Sports,Yoga Mat,458.41,46,Male,26,5,Positive,6298
P6299,Jacket,Clothing,Dresses,148.76,35,Male,21,5,Neutral,6299
P6300,Bookshelf,Furniture,Table,1358.07,25,Female,50,4,Positive,6300
P6301,Soccer Ball,Sports,Basketball,371.58,38,Female,21,5,Positive,6301
P6302,Nail Polish,Beauty,Nail Polish,190.83,40,Male,21,4,Neutral,6302
P6303,Air Conditioner,Home Appliances,Washing Machine,459.85,59,Female,16,4,Positive,6303
P6304,Dining Table,Furniture,Cabinet,685.38,34,Female,27,4,Positive,6304
P6305,Dishwasher,Home Appliances,Microwave,681.36,32,Female,20,5,Very Positive,6305
P6306,Yoga Mat,Sports,Yoga Mat,377.48,32,Male,16,4,Positive,6306
P6307,Dining Table,Furniture,Sofa,1414.71,45,Male,27,5,Positive,6307
P6308,Chair,Furniture,Chair,312.37,40,Female,24,5,Positive,6308
P6309,Jeans,Clothing,Jackets,87.04,59,Female,6,5,Neutral,6309
P6310,Football,Sports,Basketball,469.64,51,Male,1,5,Very Positive,6310
P6311,Jeans,Clothing,T-Shirts,28.86,22,Female,23,3,Negative,6311
P6312,Lipstick,Beauty,Skin Care,193.09,52,Male,10,5,Positive,6312
P6313,Tennis Racket,Sports,Basketball,745.36,27,Male,21,5,Very Positive,6313
P6314,Pants,Clothing,T-Shirts,72.78,51,Female,2,5,Neutral,6314
P6315,Air Conditioner,Home Appliances,Vacuum Cleaner,596.33,62,Female,18,4,Very Positive,6315
P6316,Laptop,Electronics,Tablets,65.61,27,Male,16,3,Neutral,6316
P6317,Pants,Clothing,Dresses,22.65,51,Male,14,2,Negative,6317
P6318,Jeans,Clothing,Dresses,62.71,45,Female,29,5,Neutral,6318
P6319,Air Conditioner,Home Appliances,Microwave,645.64,56,Male,0,4,Positive,6319
P6320,Bookshelf,Furniture,Table,980.21,61,Male,2,4,Positive,6320
P6321,Microwave,Home Appliances,Refrigerator,386.71,65,Female,6,5,Very Positive,6321
P6322,Nail Polish,Beauty,Fragrance,188.77,36,Female,20,4,Neutral,6322
P6323,Microwave,Home Appliances,Vacuum Cleaner,276.75,51,Male,3,4,Very Positive,6323
P6324,Skincare Cream,Beauty,Makeup,165.23,37,Male,25,5,Positive,6324
P6325,Sweater,Clothing,Shoes,117.46,19,Female,26,5,Positive,6325
P6326,Laptop,Electronics,Tablets,1226.84,65,Male,14,5,Positive,6326
P6327,Headphones,Electronics,Laptops,1114.99,45,Female,11,5,Very Positive,6327
P6328,Chair,Furniture,Sofa,162.61,25,Male,45,5,Neutral,6328
P6329,Microwave,Home Appliances,Microwave,240.44,65,Female,9,4,Very Positive,6329
P6330,Microwave,Home Appliances,Microwave,847.31,34,Female,26,4,Positive,6330
P6331,Vacuum Cleaner,Home Appliances,Washing Machine,628.15,60,Male,2,4,Positive,6331
P6332,Wireless Mouse,Electronics,Laptops,865.3,47,Male,16,4,Positive,6332
P6333,Laptop,Electronics,Speakers,1006.14,44,Male,15,5,Very Positive,6333
P6334,Couch,Furniture,Cabinet,667.77,26,Female,12,5,Positive,6334
P6335,Sweater,Clothing,Shoes,104.73,61,Male,15,4,Positive,6335
P6336,Headphones,Electronics,Tablets,658.04,36,Female,24,5,Very Positive,6336
P6337,Couch,Furniture,Table,365.48,62,Male,7,4,Very Positive,6337
P6338,Refrigerator,Home Appliances,Vacuum Cleaner,851.07,48,Male,24,5,Positive,6338
P6339,Soccer Ball,Sports,Tennis Racket,121.64,40,Female,10,4,Neutral,6339
P6340,Vacuum Cleaner,Home Appliances,Washing Machine,831.53,43,Female,26,5,Positive,6340
